gid	accident_cnt	geometry	num_children	num_school	num_facility
다사596099	0	MULTIPOLYGON (((127.044829476464 37.18700729731507, 127.0448240665748 37.18790868320455, 127.0459507073717 37.18791300620766, 127.0459561038716 37.18701162017784, 127.044829476464 37.18700729731507)))	0.0	0.0	0.0
다사596100	0	MULTIPOLYGON (((127.0448240665748 37.18790868320455, 127.0448186564448 37.18881006895585, 127.0459453106317 37.18881439209934, 127.0459507073717 37.18791300620766, 127.0448240665748 37.18790868320455)))	0.0	0.0	0.0
다사596101	0	MULTIPOLYGON (((127.0448186564448 37.18881006895585, 127.0448132460741 37.18971145456902, 127.0459399136514 37.18971577785288, 127.0459453106317 37.18881439209934, 127.0448186564448 37.18881006895585)))	0.0	0.0	0.0
다사596102	0	MULTIPOLYGON (((127.0448132460741 37.18971145456902, 127.0448078354626 37.19061284004405, 127.0459345164309 37.19061716346827, 127.0459399136514 37.18971577785288, 127.0448132460741 37.18971145456902)))	0.0	0.0	0.0
다사596103	0	MULTIPOLYGON (((127.0448078354626 37.19061284004405, 127.0448024246102 37.19151422538092, 127.0459291189703 37.19151854894551, 127.0459345164309 37.19061716346827, 127.0448078354626 37.19061284004405)))	0.0	0.0	0.0
다사596104	0	MULTIPOLYGON (((127.0448024246102 37.19151422538092, 127.044797013517 37.19241561057965, 127.0459237212694 37.19241993428462, 127.0459291189703 37.19151854894551, 127.0448024246102 37.19151422538092)))	0.0	0.0	0.0
다사596105	0	MULTIPOLYGON (((127.044797013517 37.19241561057965, 127.044791602183 37.19331699564023, 127.0459183233283 37.19332131948558, 127.0459237212694 37.19241993428462, 127.044797013517 37.19241561057965)))	0.0	0.0	0.0
다사596106	0	MULTIPOLYGON (((127.044791602183 37.19331699564023, 127.0447861906081 37.19421838056265, 127.0459129251469 37.19422270454838, 127.0459183233283 37.19332131948558, 127.044791602183 37.19331699564023)))	0.0	0.0	0.0
다사596107	0	MULTIPOLYGON (((127.0447861906081 37.19421838056265, 127.0447807787925 37.19511976534692, 127.0459075267253 37.19512408947303, 127.0459129251469 37.19422270454838, 127.0447861906081 37.19421838056265)))	0.0	0.0	0.0
다사596108	0	MULTIPOLYGON (((127.0447807787925 37.19511976534692, 127.0447753667358 37.19602114999303, 127.0459021280634 37.19602547425952, 127.0459075267253 37.19512408947303, 127.0447807787925 37.19511976534692)))	0.0	0.0	0.0
다사596109	0	MULTIPOLYGON (((127.0447753667358 37.19602114999303, 127.0447699544384 37.19692253450098, 127.0458967291612 37.19692685890787, 127.0459021280634 37.19602547425952, 127.0447753667358 37.19602114999303)))	0.0	0.0	0.0
다사597035	0	MULTIPOLYGON (((127.0463009807965 37.12932262698879, 127.046295599645 37.13022402185719, 127.0474213849658 37.13022832519341, 127.047426752766 37.12932693018521, 127.0463009807965 37.12932262698879)))	0.0	0.0	0.0
다사597036	0	MULTIPOLYGON (((127.046295599645 37.13022402185719, 127.0462902182541 37.13112541658751, 127.0474160169266 37.13112972006356, 127.0474213849658 37.13022832519341, 127.046295599645 37.13022402185719)))	0.0	0.0	0.0
다사597037	0	MULTIPOLYGON (((127.0462902182541 37.13112541658751, 127.0462848366237 37.13202681117978, 127.0474106486486 37.13203111479562, 127.0474160169266 37.13112972006356, 127.0462902182541 37.13112541658751)))	0.0	0.0	0.0
다사597038	0	MULTIPOLYGON (((127.0462848366237 37.13202681117978, 127.0462794547537 37.13292820563397, 127.0474052801318 37.13293250938964, 127.0474106486486 37.13203111479562, 127.0462848366237 37.13202681117978)))	0.0	0.0	0.0
다사597039	0	MULTIPOLYGON (((127.0462794547537 37.13292820563397, 127.0462740726443 37.13382959995013, 127.0473999113759 37.13383390384558, 127.0474052801318 37.13293250938964, 127.0462794547537 37.13292820563397)))	0.0	0.0	0.0
다사597040	0	MULTIPOLYGON (((127.0462740726443 37.13382959995013, 127.0462686902954 37.13473099412818, 127.0473945423812 37.13473529816347, 127.0473999113759 37.13383390384558, 127.0462740726443 37.13382959995013)))	0.0	0.0	0.0
다사597041	0	MULTIPOLYGON (((127.0462686902954 37.13473099412818, 127.0462633077069 37.13563238816817, 127.0473891731476 37.13563669234328, 127.0473945423812 37.13473529816347, 127.0462686902954 37.13473099412818)))	0.0	0.0	0.0
다사597042	0	MULTIPOLYGON (((127.0462633077069 37.13563238816817, 127.046257924879 37.13653378207009, 127.047383803675 37.13653808638502, 127.0473891731476 37.13563669234328, 127.0462633077069 37.13563238816817)))	0.0	0.0	0.0
다사597043	0	MULTIPOLYGON (((127.046257924879 37.13653378207009, 127.0462525418114 37.13743517583395, 127.0473784339635 37.1374394802887, 127.047383803675 37.13653808638502, 127.046257924879 37.13653378207009)))	0.0	0.0	0.0
다사597044	0	MULTIPOLYGON (((127.0462525418114 37.13743517583395, 127.0462471585043 37.1383365694597, 127.047373064013 37.13834087405431, 127.0473784339635 37.1374394802887, 127.0462525418114 37.13743517583395)))	0.0	0.0	0.0
다사597045	0	MULTIPOLYGON (((127.0462471585043 37.1383365694597, 127.0462417749577 37.13923796294741, 127.0473676938235 37.13924226768184, 127.047373064013 37.13834087405431, 127.0462471585043 37.1383365694597)))	0.0	0.0	0.0
다사597046	0	MULTIPOLYGON (((127.0462417749577 37.13923796294741, 127.0462363911714 37.14013935629703, 127.047362323395 37.14014366117131, 127.0473676938235 37.13924226768184, 127.0462417749577 37.13923796294741)))	0.0	0.0	0.0
다사597047	0	MULTIPOLYGON (((127.0462363911714 37.14013935629703, 127.0462310071456 37.14104074950858, 127.0473569527276 37.14104505452268, 127.047362323395 37.14014366117131, 127.0462363911714 37.14013935629703)))	0.0	0.0	1.0
다사597048	1	MULTIPOLYGON (((127.0462310071456 37.14104074950858, 127.0462256228802 37.14194214258205, 127.0473515818211 37.14194644773598, 127.0473569527276 37.14104505452268, 127.0462310071456 37.14104074950858)))	19.0	0.0	9.0
다사597049	0	MULTIPOLYGON (((127.0462256228802 37.14194214258205, 127.0462202383752 37.14284353551744, 127.0473462106757 37.14284784081122, 127.0473515818211 37.14194644773598, 127.0462256228802 37.14194214258205)))	32.0	0.0	0.0
다사597050	0	MULTIPOLYGON (((127.0462202383752 37.14284353551744, 127.0462148536305 37.14374492831474, 127.0473408392912 37.14374923374839, 127.0473462106757 37.14284784081122, 127.0462202383752 37.14284353551744)))	0.0	0.0	0.0
다사597051	0	MULTIPOLYGON (((127.0462148536305 37.14374492831474, 127.0462094686462 37.14464632097397, 127.0473354676677 37.14465062654746, 127.0473408392912 37.14374923374839, 127.0462148536305 37.14374492831474)))	0.0	0.0	0.0
다사597052	0	MULTIPOLYGON (((127.0462094686462 37.14464632097397, 127.0462040834223 37.14554771349511, 127.047330095805 37.14555201920847, 127.0473354676677 37.14465062654746, 127.0462094686462 37.14464632097397)))	0.0	0.0	0.0
다사597053	0	MULTIPOLYGON (((127.0462040834223 37.14554771349511, 127.0461986979587 37.14644910587815, 127.0473247237034 37.14645341173137, 127.047330095805 37.14555201920847, 127.0462040834223 37.14554771349511)))	0.0	0.0	0.0
다사597054	1	MULTIPOLYGON (((127.0461986979587 37.14644910587815, 127.0461933122555 37.14735049812312, 127.0473193513627 37.1473548041162, 127.0473247237034 37.14645341173137, 127.0461986979587 37.14644910587815)))	192.0	1.0	0.0
다사597055	0	MULTIPOLYGON (((127.0461933122555 37.14735049812312, 127.0461879263125 37.14825189022999, 127.0473139787829 37.14825619636294, 127.0473193513627 37.1473548041162, 127.0461933122555 37.14735049812312)))	0.0	0.0	0.0
다사597056	0	MULTIPOLYGON (((127.0461879263125 37.14825189022999, 127.0461825401299 37.14915328219879, 127.047308605964 37.1491575884716, 127.0473139787829 37.14825619636294, 127.0461879263125 37.14825189022999)))	0.0	0.0	0.0
다사597057	0	MULTIPOLYGON (((127.0461825401299 37.14915328219879, 127.0461771537076 37.15005467402951, 127.0473032329059 37.15005898044219, 127.047308605964 37.1491575884716, 127.0461825401299 37.14915328219879)))	0.0	0.0	0.0
다사597058	0	MULTIPOLYGON (((127.0461771537076 37.15005467402951, 127.0461717670455 37.15095606572211, 127.0472978596088 37.15096037227469, 127.0473032329059 37.15005898044219, 127.0461771537076 37.15005467402951)))	0.0	0.0	0.0
다사597059	0	MULTIPOLYGON (((127.0461717670455 37.15095606572211, 127.0461663801438 37.15185745727663, 127.0472924860726 37.15186176396907, 127.0472978596088 37.15096037227469, 127.0461717670455 37.15095606572211)))	0.0	0.0	0.0
다사597060	0	MULTIPOLYGON (((127.0461663801438 37.15185745727663, 127.0461609930023 37.15275884869305, 127.0472871122972 37.15276315552538, 127.0472924860726 37.15186176396907, 127.0461663801438 37.15185745727663)))	0.0	0.0	0.0
다사597061	0	MULTIPOLYGON (((127.0461609930023 37.15275884869305, 127.046155605621 37.15366023997139, 127.0472817382826 37.1536645469436, 127.0472871122972 37.15276315552538, 127.0461609930023 37.15275884869305)))	0.0	0.0	0.0
다사597062	0	MULTIPOLYGON (((127.046155605621 37.15366023997139, 127.046150218 37.15456163111163, 127.0472763640289 37.15456593822371, 127.0472817382826 37.1536645469436, 127.046155605621 37.15366023997139)))	0.0	0.0	0.0
다사597063	0	MULTIPOLYGON (((127.046150218 37.15456163111163, 127.0461448301393 37.15546302211375, 127.047270989536 37.15546732936576, 127.0472763640289 37.15456593822371, 127.046150218 37.15456163111163)))	0.0	0.0	0.0
다사597064	0	MULTIPOLYGON (((127.0461448301393 37.15546302211375, 127.0461394420387 37.15636441297779, 127.0472656148039 37.15636872036969, 127.047270989536 37.15546732936576, 127.0461448301393 37.15546302211375)))	0.0	0.0	0.0
다사597065	0	MULTIPOLYGON (((127.0461394420387 37.15636441297779, 127.0461340536984 37.15726580370374, 127.0472602398327 37.15727011123553, 127.0472656148039 37.15636872036969, 127.0461394420387 37.15636441297779)))	0.0	0.0	0.0
다사597066	0	MULTIPOLYGON (((127.0461340536984 37.15726580370374, 127.0461286651182 37.15816719429156, 127.0472548646222 37.15817150196327, 127.0472602398327 37.15727011123553, 127.0461340536984 37.15726580370374)))	0.0	0.0	0.0
다사597067	0	MULTIPOLYGON (((127.0461286651182 37.15816719429156, 127.0461232762983 37.15906858474131, 127.0472494891725 37.15907289255291, 127.0472548646222 37.15817150196327, 127.0461286651182 37.15816719429156)))	0.0	0.0	0.0
다사597068	0	MULTIPOLYGON (((127.0461232762983 37.15906858474131, 127.0461178872385 37.15996997505294, 127.0472441134836 37.15997428300445, 127.0472494891725 37.15907289255291, 127.0461232762983 37.15906858474131)))	0.0	0.0	0.0
다사597069	0	MULTIPOLYGON (((127.0461178872385 37.15996997505294, 127.0461124979389 37.16087136522648, 127.0472387375555 37.1608756733179, 127.0472441134836 37.15997428300445, 127.0461178872385 37.15996997505294)))	0.0	0.0	0.0
다사597070	0	MULTIPOLYGON (((127.0461124979389 37.16087136522648, 127.0461071083994 37.1617727552619, 127.047233361388 37.16177706349324, 127.0472387375555 37.1608756733179, 127.0461124979389 37.16087136522648)))	0.0	0.0	0.0
다사597071	0	MULTIPOLYGON (((127.0461071083994 37.1617727552619, 127.0461017186201 37.16267414515921, 127.0472279849814 37.16267845353047, 127.047233361388 37.16177706349324, 127.0461071083994 37.1617727552619)))	0.0	0.0	0.0
다사597072	0	MULTIPOLYGON (((127.0461017186201 37.16267414515921, 127.0460963286009 37.16357553491842, 127.0472226083354 37.16357984342959, 127.0472279849814 37.16267845353047, 127.0461017186201 37.16267414515921)))	0.0	0.0	0.0
다사597073	0	MULTIPOLYGON (((127.0460963286009 37.16357553491842, 127.0460909383418 37.16447692453952, 127.0472172314502 37.16448123319062, 127.0472226083354 37.16357984342959, 127.0460963286009 37.16357553491842)))	0.0	0.0	0.0
다사597074	0	MULTIPOLYGON (((127.0460909383418 37.16447692453952, 127.0460855478429 37.1653783140225, 127.0472118543257 37.16538262281352, 127.0472172314502 37.16448123319062, 127.0460909383418 37.16447692453952)))	0.0	0.0	0.0
다사597075	0	MULTIPOLYGON (((127.0460855478429 37.1653783140225, 127.046080157104 37.16627970336737, 127.0472064769619 37.16628401229834, 127.0472118543257 37.16538262281352, 127.0460855478429 37.1653783140225)))	0.0	0.0	0.0
다사597076	0	MULTIPOLYGON (((127.046080157104 37.16627970336737, 127.0460747661253 37.16718109257414, 127.0472010993587 37.16718540164505, 127.0472064769619 37.16628401229834, 127.046080157104 37.16627970336737)))	0.0	0.0	0.0
다사597077	0	MULTIPOLYGON (((127.0460747661253 37.16718109257414, 127.0460693749066 37.16808248164279, 127.0471957215162 37.16808679085363, 127.0472010993587 37.16718540164505, 127.0460747661253 37.16718109257414)))	0.0	0.0	0.0
다사597078	0	MULTIPOLYGON (((127.0460693749066 37.16808248164279, 127.0460639834479 37.16898387057334, 127.0471903434344 37.1689881799241, 127.0471957215162 37.16808679085363, 127.0460693749066 37.16808248164279)))	0.0	0.0	0.0
다사597079	0	MULTIPOLYGON (((127.0460639834479 37.16898387057334, 127.0460585917494 37.16988525936573, 127.0471849651132 37.16988956885645, 127.0471903434344 37.1689881799241, 127.0460639834479 37.16898387057334)))	0.0	0.0	0.0
다사597080	0	MULTIPOLYGON (((127.0460585917494 37.16988525936573, 127.0460531998108 37.17078664802003, 127.0471795865527 37.17079095765071, 127.0471849651132 37.16988956885645, 127.0460585917494 37.16988525936573)))	84.0	0.0	0.0
다사597081	0	MULTIPOLYGON (((127.0460531998108 37.17078664802003, 127.0460478076323 37.17168803653621, 127.0471742077528 37.17169234630684, 127.0471795865527 37.17079095765071, 127.0460531998108 37.17078664802003)))	49.0	1.0	0.0
다사597082	0	MULTIPOLYGON (((127.0460478076323 37.17168803653621, 127.0460424152138 37.17258942491428, 127.0471688287135 37.17259373482486, 127.0471742077528 37.17169234630684, 127.0460478076323 37.17168803653621)))	52.0	0.0	0.0
다사597083	0	MULTIPOLYGON (((127.0460424152138 37.17258942491428, 127.0460370225554 37.1734908131542, 127.0471634494348 37.17349512320475, 127.0471688287135 37.17259373482486, 127.0460424152138 37.17258942491428)))	0.0	0.0	0.0
다사597084	1	MULTIPOLYGON (((127.0460370225554 37.1734908131542, 127.0460316296569 37.17439220125603, 127.0471580699167 37.17439651144652, 127.0471634494348 37.17349512320475, 127.0460370225554 37.1734908131542)))	0.0	0.0	0.0
다사597085	0	MULTIPOLYGON (((127.0460316296569 37.17439220125603, 127.0460262365184 37.17529358921971, 127.0471526901592 37.17529789955017, 127.0471580699167 37.17439651144652, 127.0460316296569 37.17439220125603)))	19.0	2.0	0.0
다사597086	0	MULTIPOLYGON (((127.0460262365184 37.17529358921971, 127.0460208431399 37.17619497704528, 127.0471473101622 37.17619928751571, 127.0471526901592 37.17529789955017, 127.0460262365184 37.17529358921971)))	67.0	0.0	3.0
다사597087	0	MULTIPOLYGON (((127.0460208431399 37.17619497704528, 127.0460154495213 37.17709636473272, 127.0471419299259 37.17710067534313, 127.0471473101622 37.17619928751571, 127.0460208431399 37.17619497704528)))	56.0	1.0	0.0
다사597088	3	MULTIPOLYGON (((127.0460154495213 37.17709636473272, 127.0460100556627 37.17799775228203, 127.04713654945 37.17800206303242, 127.0471419299259 37.17710067534313, 127.0460154495213 37.17709636473272)))	0.0	0.0	0.0
다사597089	0	MULTIPOLYGON (((127.0460100556627 37.17799775228203, 127.046004661564 37.17889913969321, 127.0471311687347 37.17890345058358, 127.04713654945 37.17800206303242, 127.0460100556627 37.17799775228203)))	118.0	0.0	0.0
다사597090	1	MULTIPOLYGON (((127.046004661564 37.17889913969321, 127.0459992672253 37.17980052696627, 127.0471257877799 37.17980483799661, 127.0471311687347 37.17890345058358, 127.046004661564 37.17889913969321)))	95.0	1.0	2.0
다사597091	0	MULTIPOLYGON (((127.0459992672253 37.17980052696627, 127.0459938726465 37.18070191410118, 127.0471204065857 37.1807062252715, 127.0471257877799 37.17980483799661, 127.0459992672253 37.17980052696627)))	28.0	0.0	0.0
다사597092	0	MULTIPOLYGON (((127.0459938726465 37.18070191410118, 127.0459884778276 37.18160330109797, 127.0471150251519 37.18160761240828, 127.0471204065857 37.1807062252715, 127.0459938726465 37.18070191410118)))	0.0	0.0	0.0
다사597093	0	MULTIPOLYGON (((127.0459884778276 37.18160330109797, 127.0459830827686 37.18250468795662, 127.0471096434787 37.18250899940693, 127.0471150251519 37.18160761240828, 127.0459884778276 37.18160330109797)))	0.0	0.0	0.0
다사597094	0	MULTIPOLYGON (((127.0459830827686 37.18250468795662, 127.0459776874694 37.18340607467713, 127.0471042615659 37.18341038626743, 127.0471096434787 37.18250899940693, 127.0459830827686 37.18250468795662)))	0.0	0.0	0.0
다사597095	0	MULTIPOLYGON (((127.0459776874694 37.18340607467713, 127.0459722919302 37.18430746125953, 127.0470988794136 37.18431177298982, 127.0471042615659 37.18341038626743, 127.0459776874694 37.18340607467713)))	0.0	0.0	0.0
다사597096	0	MULTIPOLYGON (((127.0459722919302 37.18430746125953, 127.0459668961508 37.18520884770377, 127.0470934970217 37.18521315957405, 127.0470988794136 37.18431177298982, 127.0459722919302 37.18430746125953)))	0.0	0.0	0.0
다사597097	0	MULTIPOLYGON (((127.0459668961508 37.18520884770377, 127.0459615001313 37.18611023400987, 127.0470881143903 37.18611454602018, 127.0470934970217 37.18521315957405, 127.0459668961508 37.18520884770377)))	9.0	0.0	0.0
다사597098	0	MULTIPOLYGON (((127.0459615001313 37.18611023400987, 127.0459561038716 37.18701162017784, 127.0470827315193 37.18701593232814, 127.0470881143903 37.18611454602018, 127.0459615001313 37.18611023400987)))	8.0	1.0	0.0
다사597099	0	MULTIPOLYGON (((127.0459561038716 37.18701162017784, 127.0459507073717 37.18791300620766, 127.0470773484088 37.18791731849798, 127.0470827315193 37.18701593232814, 127.0459561038716 37.18701162017784)))	0.0	0.0	0.0
다사597100	0	MULTIPOLYGON (((127.0459507073717 37.18791300620766, 127.0459453106317 37.18881439209934, 127.0470719650587 37.18881870452969, 127.0470773484088 37.18791731849798, 127.0459507073717 37.18791300620766)))	0.0	0.0	0.0
다사597101	0	MULTIPOLYGON (((127.0459453106317 37.18881439209934, 127.0459399136514 37.18971577785288, 127.0470665814689 37.18972009042323, 127.0470719650587 37.18881870452969, 127.0459453106317 37.18881439209934)))	0.0	0.0	0.0
다사597102	2	MULTIPOLYGON (((127.0459399136514 37.18971577785288, 127.0459345164309 37.19061716346827, 127.0470611976396 37.19062147617864, 127.0470665814689 37.18972009042323, 127.0459399136514 37.18971577785288)))	0.0	0.0	0.0
다사597103	0	MULTIPOLYGON (((127.0459345164309 37.19061716346827, 127.0459291189703 37.19151854894551, 127.0470558135706 37.1915228617959, 127.0470611976396 37.19062147617864, 127.0459345164309 37.19061716346827)))	0.0	0.0	0.0
다사597104	0	MULTIPOLYGON (((127.0459291189703 37.19151854894551, 127.0459237212694 37.19241993428462, 127.047050429262 37.19242424727505, 127.0470558135706 37.1915228617959, 127.0459291189703 37.19151854894551)))	0.0	0.0	0.0
다사597105	0	MULTIPOLYGON (((127.0459237212694 37.19241993428462, 127.0459183233283 37.19332131948558, 127.0470450447138 37.19332563261604, 127.047050429262 37.19242424727505, 127.0459237212694 37.19241993428462)))	0.0	0.0	0.0
다사597106	0	MULTIPOLYGON (((127.0459183233283 37.19332131948558, 127.0459129251469 37.19422270454838, 127.0470396599259 37.19422701781887, 127.0470450447138 37.19332563261604, 127.0459183233283 37.19332131948558)))	0.0	0.0	0.0
다사597107	0	MULTIPOLYGON (((127.0459129251469 37.19422270454838, 127.0459075267253 37.19512408947303, 127.0470342748984 37.19512840288355, 127.0470396599259 37.19422701781887, 127.0459129251469 37.19422270454838)))	0.0	0.0	0.0
다사597108	0	MULTIPOLYGON (((127.0459075267253 37.19512408947303, 127.0459021280634 37.19602547425952, 127.0470288896312 37.19602978781008, 127.0470342748984 37.19512840288355, 127.0459075267253 37.19512408947303)))	0.0	0.0	0.0
다사597109	0	MULTIPOLYGON (((127.0459021280634 37.19602547425952, 127.0458967291612 37.19692685890787, 127.0470235041242 37.19693117259848, 127.0470288896312 37.19602978781008, 127.0459021280634 37.19602547425952)))	0.0	0.0	0.0
다사598035	0	MULTIPOLYGON (((127.047426752766 37.12932693018521, 127.0474213849658 37.13022832519341, 127.0485471705254 37.13023261783907, 127.0485525249744 37.12933122269142, 127.047426752766 37.12932693018521)))	0.0	0.0	0.0
다사598036	0	MULTIPOLYGON (((127.0474213849658 37.13022832519341, 127.0474160169266 37.13112972006356, 127.0485418158381 37.13113401284867, 127.0485471705254 37.13023261783907, 127.0474213849658 37.13022832519341)))	0.0	0.0	0.0
다사598037	0	MULTIPOLYGON (((127.0474160169266 37.13112972006356, 127.0474106486486 37.13203111479562, 127.0485364609125 37.1320354077202, 127.0485418158381 37.13113401284867, 127.0474160169266 37.13112972006356)))	0.0	0.0	0.0
다사598038	0	MULTIPOLYGON (((127.0474106486486 37.13203111479562, 127.0474052801318 37.13293250938964, 127.0485311057487 37.13293680245367, 127.0485364609125 37.1320354077202, 127.0474106486486 37.13203111479562)))	0.0	0.0	0.0
다사598039	0	MULTIPOLYGON (((127.0474052801318 37.13293250938964, 127.0473999113759 37.13383390384558, 127.0485257503465 37.13383819704909, 127.0485311057487 37.13293680245367, 127.0474052801318 37.13293250938964)))	0.0	0.0	0.0
다사598040	0	MULTIPOLYGON (((127.0473999113759 37.13383390384558, 127.0473945423812 37.13473529816347, 127.048520394706 37.13473959150643, 127.0485257503465 37.13383819704909, 127.0473999113759 37.13383390384558)))	0.0	0.0	0.0
다사598041	0	MULTIPOLYGON (((127.0473945423812 37.13473529816347, 127.0473891731476 37.13563669234328, 127.0485150388272 37.13564098582572, 127.048520394706 37.13473959150643, 127.0473945423812 37.13473529816347)))	0.0	0.0	0.0
다사598042	0	MULTIPOLYGON (((127.0473891731476 37.13563669234328, 127.047383803675 37.13653808638502, 127.04850968271 37.13654238000695, 127.0485150388272 37.13564098582572, 127.0473891731476 37.13563669234328)))	0.0	0.0	0.0
다사598043	0	MULTIPOLYGON (((127.047383803675 37.13653808638502, 127.0473784339635 37.1374394802887, 127.0485043263545 37.13744377405011, 127.04850968271 37.13654238000695, 127.047383803675 37.13653808638502)))	0.0	0.0	0.0
다사598044	0	MULTIPOLYGON (((127.0473784339635 37.1374394802887, 127.047373064013 37.13834087405431, 127.0484989697606 37.13834516795519, 127.0485043263545 37.13744377405011, 127.0473784339635 37.1374394802887)))	0.0	0.0	0.0
다사598045	0	MULTIPOLYGON (((127.047373064013 37.13834087405431, 127.0473676938235 37.13924226768184, 127.0484936129283 37.13924656172222, 127.0484989697606 37.13834516795519, 127.047373064013 37.13834087405431)))	0.0	0.0	0.0
다사598046	0	MULTIPOLYGON (((127.0473676938235 37.13924226768184, 127.047362323395 37.14014366117131, 127.0484882558576 37.14014795535116, 127.0484936129283 37.13924656172222, 127.0473676938235 37.13924226768184)))	0.0	0.0	0.0
다사598047	0	MULTIPOLYGON (((127.047362323395 37.14014366117131, 127.0473569527276 37.14104505452268, 127.0484828985486 37.14104934884205, 127.0484882558576 37.14014795535116, 127.047362323395 37.14014366117131)))	0.0	0.0	0.0
다사598048	3	MULTIPOLYGON (((127.0473569527276 37.14104505452268, 127.0473515818211 37.14194644773598, 127.0484775410011 37.14195074219486, 127.0484828985486 37.14104934884205, 127.0473569527276 37.14104505452268)))	0.0	0.0	0.0
다사598049	2	MULTIPOLYGON (((127.0473515818211 37.14194644773598, 127.0473462106757 37.14284784081122, 127.0484721832152 37.14285213540958, 127.0484775410011 37.14195074219486, 127.0473515818211 37.14194644773598)))	54.0	0.0	0.0
다사598050	0	MULTIPOLYGON (((127.0473462106757 37.14284784081122, 127.0473408392912 37.14374923374839, 127.0484668251909 37.14375352848624, 127.0484721832152 37.14285213540958, 127.0473462106757 37.14284784081122)))	0.0	0.0	0.0
다사598051	1	MULTIPOLYGON (((127.0473408392912 37.14374923374839, 127.0473354676677 37.14465062654746, 127.0484614669281 37.14465492142483, 127.0484668251909 37.14375352848624, 127.0473408392912 37.14374923374839)))	0.0	0.0	0.0
다사598052	0	MULTIPOLYGON (((127.0473354676677 37.14465062654746, 127.047330095805 37.14555201920847, 127.0484561084268 37.14555631422534, 127.0484614669281 37.14465492142483, 127.0473354676677 37.14465062654746)))	0.0	0.0	0.0
다사598053	0	MULTIPOLYGON (((127.047330095805 37.14555201920847, 127.0473247237034 37.14645341173137, 127.0484507496872 37.14645770688775, 127.0484561084268 37.14555631422534, 127.047330095805 37.14555201920847)))	66.0	1.0	1.0
다사598054	0	MULTIPOLYGON (((127.0473247237034 37.14645341173137, 127.0473193513627 37.1473548041162, 127.048445390709 37.14735909941212, 127.0484507496872 37.14645770688775, 127.0473247237034 37.14645341173137)))	86.0	1.0	0.0
다사598055	0	MULTIPOLYGON (((127.0473193513627 37.1473548041162, 127.0473139787829 37.14825619636294, 127.0484400314923 37.14826049179837, 127.048445390709 37.14735909941212, 127.0473193513627 37.1473548041162)))	0.0	2.0	0.0
다사598056	0	MULTIPOLYGON (((127.0473139787829 37.14825619636294, 127.047308605964 37.1491575884716, 127.0484346720371 37.14916188404656, 127.0484400314923 37.14826049179837, 127.0473139787829 37.14825619636294)))	0.0	0.0	0.0
다사598057	0	MULTIPOLYGON (((127.047308605964 37.1491575884716, 127.0473032329059 37.15005898044219, 127.0484293123435 37.15006327615667, 127.0484346720371 37.14916188404656, 127.047308605964 37.1491575884716)))	0.0	0.0	0.0
다사598058	0	MULTIPOLYGON (((127.0473032329059 37.15005898044219, 127.0472978596088 37.15096037227469, 127.0484239524112 37.15096466812868, 127.0484293123435 37.15006327615667, 127.0473032329059 37.15005898044219)))	0.0	0.0	0.0
다사598059	0	MULTIPOLYGON (((127.0472978596088 37.15096037227469, 127.0472924860726 37.15186176396907, 127.0484185922405 37.15186605996261, 127.0484239524112 37.15096466812868, 127.0472978596088 37.15096037227469)))	0.0	0.0	0.0
다사598060	0	MULTIPOLYGON (((127.0472924860726 37.15186176396907, 127.0472871122972 37.15276315552538, 127.0484132318312 37.15276745165845, 127.0484185922405 37.15186605996261, 127.0472924860726 37.15186176396907)))	0.0	0.0	0.0
다사598061	0	MULTIPOLYGON (((127.0472871122972 37.15276315552538, 127.0472817382826 37.1536645469436, 127.0484078711834 37.15366884321621, 127.0484132318312 37.15276745165845, 127.0472871122972 37.15276315552538)))	0.0	0.0	0.0
다사598062	0	MULTIPOLYGON (((127.0472817382826 37.1536645469436, 127.0472763640289 37.15456593822371, 127.048402510297 37.15457023463587, 127.0484078711834 37.15366884321621, 127.0472817382826 37.1536645469436)))	0.0	0.0	0.0
다사598063	0	MULTIPOLYGON (((127.0472763640289 37.15456593822371, 127.047270989536 37.15546732936576, 127.048397149172 37.15547162591745, 127.048402510297 37.15457023463587, 127.0472763640289 37.15456593822371)))	0.0	0.0	0.0
다사598064	0	MULTIPOLYGON (((127.047270989536 37.15546732936576, 127.0472656148039 37.15636872036969, 127.0483917878084 37.15637301706094, 127.048397149172 37.15547162591745, 127.047270989536 37.15546732936576)))	0.0	0.0	0.0
다사598065	0	MULTIPOLYGON (((127.0472656148039 37.15636872036969, 127.0472602398327 37.15727011123553, 127.0483864262062 37.15727440806633, 127.0483917878084 37.15637301706094, 127.0472656148039 37.15636872036969)))	0.0	0.0	0.0
다사598066	1	MULTIPOLYGON (((127.0472602398327 37.15727011123553, 127.0472548646222 37.15817150196327, 127.0483810643654 37.15817579893362, 127.0483864262062 37.15727440806633, 127.0472602398327 37.15727011123553)))	0.0	0.0	0.0
다사598067	0	MULTIPOLYGON (((127.0472548646222 37.15817150196327, 127.0472494891725 37.15907289255291, 127.048375702286 37.15907718966282, 127.0483810643654 37.15817579893362, 127.0472548646222 37.15817150196327)))	0.0	0.0	0.0
다사598068	0	MULTIPOLYGON (((127.0472494891725 37.15907289255291, 127.0472441134836 37.15997428300445, 127.048370339968 37.15997858025393, 127.048375702286 37.15907718966282, 127.0472494891725 37.15907289255291)))	0.0	0.0	0.0
