	gid	accident_cnt	geometry	ill_park	foot_traf	car_cnt	node	park_yn	foot_traf_mean
1688	다사594043	0	MULTIPOLYGON (((127.0428802899305 37.13652080496734, 127.042874866795 37.13742219830962, 127.0440007582266 37.13742653484439, 127.0440061680061 37.13652514136124, 127.0428802899305 37.13652080496734)))	0	2	0	0	0	0.613
1689	다사594044	0	MULTIPOLYGON (((127.042874866795 37.13742219830962, 127.0428694434182 37.13832359151383, 127.0439953482064 37.13832792818946, 127.0440007582266 37.13742653484439, 127.042874866795 37.13742219830962)))	0	4	0	0	0	0.9357305194805194
1690	다사594045	0	MULTIPOLYGON (((127.0428694434182 37.13832359151383, 127.0428640198001 37.13922498457993, 127.0439899379454 37.13922932139645, 127.0439953482064 37.13832792818946, 127.0428694434182 37.13832359151383)))	0	4	0	0	0	86.59482954545456
1691	다사594046	0	MULTIPOLYGON (((127.0428640198001 37.13922498457993, 127.0428585959406 37.14012637750796, 127.0439845274436 37.14013071446536, 127.0439899379454 37.13922932139645, 127.0428640198001 37.13922498457993)))	0	1	0	0	0	97.27000000000002
1692	다사594047	0	MULTIPOLYGON (((127.0428585959406 37.14012637750796, 127.0428531718397 37.1410277702979, 127.0439791167011 37.14103210739619, 127.0439845274436 37.14013071446536, 127.0428585959406 37.14012637750796)))	0	3	0	1	0	32.96388888888889
1693	다사594048	0	MULTIPOLYGON (((127.0428531718397 37.1410277702979, 127.0428477474975 37.14192916294975, 127.0439737057178 37.14193350018892, 127.0439791167011 37.14103210739619, 127.0428531718397 37.1410277702979)))	0	4	0	0	0	6.734486607142857
1694	다사594049	0	MULTIPOLYGON (((127.0428477474975 37.14192916294975, 127.0428423229138 37.14283055546352, 127.0439682944937 37.14283489284357, 127.0439737057178 37.14193350018892, 127.0428477474975 37.14192916294975)))	0	4	0	1	0	25.48804924242424
1695	다사594050	0	MULTIPOLYGON (((127.0428423229138 37.14283055546352, 127.0428368980888 37.14373194783917, 127.0439628830287 37.14373628536013, 127.0439682944937 37.14283489284357, 127.0428423229138 37.14283055546352)))	15	4	0	1	0	148.2420833333333
1696	다사594051	1	MULTIPOLYGON (((127.0428368980888 37.14373194783917, 127.0428314730223 37.14463334007677, 127.043957471323 37.14463767773861, 127.0439628830287 37.14373628536013, 127.0428368980888 37.14373194783917)))	24	4	2	0	0	178.47833333333335
1697	다사594052	0	MULTIPOLYGON (((127.0428314730223 37.14463334007677, 127.0428260477144 37.14553473217624, 127.0439520593764 37.14553906997899, 127.043957471323 37.14463767773861, 127.0428314730223 37.14463334007677)))	27	4	508	0	0	97.63166666666666
1698	다사594053	0	MULTIPOLYGON (((127.0428260477144 37.14553473217624, 127.0428206221651 37.14643612413763, 127.0439466471889 37.14644046208127, 127.0439520593764 37.14553906997899, 127.0428260477144 37.14553473217624)))	0	2	0	0	0	17.493125
1699	다사594054	0	MULTIPOLYGON (((127.0428206221651 37.14643612413763, 127.0428151963743 37.14733751596093, 127.0439412347607 37.14734185404547, 127.0439466471889 37.14644046208127, 127.0428206221651 37.14643612413763)))	0	0	0	0	0	0.0
1700	다사594055	0	MULTIPOLYGON (((127.0428151963743 37.14733751596093, 127.042809770342 37.14823890764612, 127.0439358220915 37.14824324587158, 127.0439412347607 37.14734185404547, 127.0428151963743 37.14733751596093)))	0	1	0	0	0	3.5149999999999997
1701	다사594056	0	MULTIPOLYGON (((127.042809770342 37.14823890764612, 127.0428043440683 37.14914029919321, 127.0439304091815 37.14914463755959, 127.0439358220915 37.14824324587158, 127.042809770342 37.14823890764612)))	0	0	0	0	0	0.0
1702	다사594057	0	MULTIPOLYGON (((127.0428043440683 37.14914029919321, 127.0427989175531 37.15004169060223, 127.0439249960305 37.1500460291095, 127.0439304091815 37.14914463755959, 127.0428043440683 37.14914029919321)))	0	0	1	0	0	0.0
1703	다사594058	0	MULTIPOLYGON (((127.0427989175531 37.15004169060223, 127.0427934907964 37.15094308187312, 127.0439195826387 37.15094742052132, 127.0439249960305 37.1500460291095, 127.0427989175531 37.15004169060223)))	0	1	0	0	0	0.26
1704	다사594059	0	MULTIPOLYGON (((127.0427934907964 37.15094308187312, 127.0427880637982 37.15184447300591, 127.043914169006 37.15184881179504, 127.0439195826387 37.15094742052132, 127.0427934907964 37.15094308187312)))	0	2	3	0	0	0.22833333333333336
1705	다사594060	0	MULTIPOLYGON (((127.0427880637982 37.15184447300591, 127.0427826365584 37.15274586400061, 127.0439087551323 37.15275020293065, 127.043914169006 37.15184881179504, 127.0427880637982 37.15184447300591)))	0	3	0	0	0	0.16861111111111107
1706	다사594061	0	MULTIPOLYGON (((127.0427826365584 37.15274586400061, 127.0427772090771 37.15364725485719, 127.0439033410177 37.15365159392817, 127.0439087551323 37.15275020293065, 127.0427826365584 37.15274586400061)))	0	2	0	1	0	1.620625
1707	다사594062	0	MULTIPOLYGON (((127.0427772090771 37.15364725485719, 127.0427717813543 37.15454864557567, 127.0438979266621 37.15455298478759, 127.0439033410177 37.15365159392817, 127.0427772090771 37.15364725485719)))	0	1	0	0	0	6.723750000000001
1708	다사594063	0	MULTIPOLYGON (((127.0427717813543 37.15454864557567, 127.04276635339 37.15545003615605, 127.0438925120656 37.1554543755089, 127.0438979266621 37.15455298478759, 127.0427717813543 37.15454864557567)))	0	2	0	0	0	10.545625000000001
1709	다사594064	0	MULTIPOLYGON (((127.04276635339 37.15545003615605, 127.0427609251841 37.15635142659831, 127.0438870972282 37.1563557660921, 127.0438925120656 37.1554543755089, 127.04276635339 37.15545003615605)))	0	4	0	0	0	130.50159722222222
1710	다사594065	0	MULTIPOLYGON (((127.0427609251841 37.15635142659831, 127.0427554967365 37.15725281690246, 127.0438816821497 37.1572571565372, 127.0438870972282 37.1563557660921, 127.0427609251841 37.15635142659831)))	0	4	0	0	1	163.44750000000002
1711	다사594066	0	MULTIPOLYGON (((127.0427554967365 37.15725281690246, 127.0427500680475 37.15815420706851, 127.0438762668302 37.15815854684418, 127.0438816821497 37.1572571565372, 127.0427554967365 37.15725281690246)))	0	4	0	0	1	15.220611111111111
1712	다사594067	0	MULTIPOLYGON (((127.0427500680475 37.15815420706851, 127.0427446391168 37.15905559709643, 127.0438708512698 37.15905993701308, 127.0438762668302 37.15815854684418, 127.0427500680475 37.15815420706851)))	0	2	0	0	0	0.2260000000000001
1713	다사594068	0	MULTIPOLYGON (((127.0427446391168 37.15905559709643, 127.0427392099445 37.15995698698626, 127.0438654354683 37.15996132704385, 127.0438708512698 37.15905993701308, 127.0427446391168 37.15905559709643)))	0	2	0	0	0	1.80075
1714	다사594069	0	MULTIPOLYGON (((127.0427392099445 37.15995698698626, 127.0427337805306 37.16085837673797, 127.0438600194258 37.1608627169365, 127.0438654354683 37.15996132704385, 127.0427392099445 37.15995698698626)))	0	4	0	0	0	5.225339015151515
1715	다사594070	0	MULTIPOLYGON (((127.0427337805306 37.16085837673797, 127.042728350875 37.16175976635156, 127.0438546031423 37.16176410669106, 127.0438600194258 37.1608627169365, 127.0427337805306 37.16085837673797)))	0	4	0	0	0	8.030999999999999
1716	다사594071	0	MULTIPOLYGON (((127.042728350875 37.16175976635156, 127.0427229209778 37.16266115582703, 127.0438491866177 37.16266549630749, 127.0438546031423 37.16176410669106, 127.042728350875 37.16175976635156)))	0	3	0	0	0	5.672222222222222
1717	다사594072	0	MULTIPOLYGON (((127.0427229209778 37.16266115582703, 127.042717490839 37.16356254516439, 127.0438437698521 37.16356688578581, 127.0438491866177 37.16266549630749, 127.0427229209778 37.16266115582703)))	2	4	0	1	0	2.3542708333333335
1718	다사594073	0	MULTIPOLYGON (((127.042717490839 37.16356254516439, 127.0427120604585 37.16446393436362, 127.0438383528454 37.16446827512601, 127.0438437698521 37.16356688578581, 127.042717490839 37.16356254516439)))	0	4	0	0	0	8.801789772727272
1719	다사594074	0	MULTIPOLYGON (((127.0427120604585 37.16446393436362, 127.0427066298363 37.16536532342474, 127.0438329355976 37.1653696643281, 127.0438383528454 37.16446827512601, 127.0427120604585 37.16446393436362)))	0	4	0	0	0	8.94828125
1720	다사594075	0	MULTIPOLYGON (((127.0427066298363 37.16536532342474, 127.0427011989724 37.16626671234774, 127.0438275181087 37.16627105339207, 127.0438329355976 37.1653696643281, 127.0427066298363 37.16536532342474)))	0	3	22	0	0	6.332361111111112
1721	다사594076	0	MULTIPOLYGON (((127.0427011989724 37.16626671234774, 127.0426957678669 37.16716810113261, 127.0438221003787 37.16717244231792, 127.0438275181087 37.16627105339207, 127.0427011989724 37.16626671234774)))	0	2	0	0	0	4.87875
1722	다사594077	0	MULTIPOLYGON (((127.0426957678669 37.16716810113261, 127.0426903365196 37.16806948977935, 127.0438166824077 37.16807383110564, 127.0438221003787 37.16717244231792, 127.0426957678669 37.16716810113261)))	0	1	0	0	0	5.156000000000001
1723	다사594078	0	MULTIPOLYGON (((127.0426903365196 37.16806948977935, 127.0426849049306 37.16897087828798, 127.0438112641954 37.16897521975525, 127.0438166824077 37.16807383110564, 127.0426903365196 37.16806948977935)))	0	3	0	0	0	3.4052380952380954
1724	다사594079	0	MULTIPOLYGON (((127.0426849049306 37.16897087828798, 127.0426794730998 37.16987226665847, 127.0438058457421 37.16987660826674, 127.0438112641954 37.16897521975525, 127.0426849049306 37.16897087828798)))	0	1	0	0	0	13.068333333333335
1725	다사594080	0	MULTIPOLYGON (((127.0426794730998 37.16987226665847, 127.0426740410274 37.17077365489083, 127.0438004270476 37.17077799664009, 127.0438058457421 37.16987660826674, 127.0426794730998 37.16987226665847)))	33	4	0	0	0	143.73223484848486
1726	다사594081	0	MULTIPOLYGON (((127.0426740410274 37.17077365489083, 127.0426686087131 37.17167504298506, 127.0437950081119 37.17167938487533, 127.0438004270476 37.17077799664009, 127.0426740410274 37.17077365489083)))	0	4	1647	0	0	302.68593749999997
1727	다사594082	0	MULTIPOLYGON (((127.0426686087131 37.17167504298506, 127.0426631761571 37.17257643094118, 127.043789588935 37.17258077297242, 127.0437950081119 37.17167938487533, 127.0426686087131 37.17167504298506)))	0	4	0	0	0	375.38874999999996
1728	다사594083	0	MULTIPOLYGON (((127.0426631761571 37.17257643094118, 127.0426577433594 37.17347781875915, 127.043784169517 37.17348216093141, 127.043789588935 37.17258077297242, 127.0426631761571 37.17257643094118)))	0	4	0	0	0	40.395984848484844
1729	다사594084	0	MULTIPOLYGON (((127.0426577433594 37.17347781875915, 127.0426523103198 37.174379206439, 127.0437787498578 37.17438354875225, 127.043784169517 37.17348216093141, 127.0426577433594 37.17347781875915)))	0	4	0	0	0	14.95738952020202
1730	다사594085	0	MULTIPOLYGON (((127.0426523103198 37.174379206439, 127.0426468770384 37.1752805939807, 127.0437733299574 37.17528493643496, 127.0437787498578 37.17438354875225, 127.0426523103198 37.174379206439)))	0	4	870	0	0	119.22718750000001
1731	다사594086	0	MULTIPOLYGON (((127.0426468770384 37.1752805939807, 127.0426414435152 37.17618198138427, 127.0437679098158 37.17618632397956, 127.0437733299574 37.17528493643496, 127.0426468770384 37.1752805939807)))	0	4	0	0	0	108.92864583333333
1732	다사594087	0	MULTIPOLYGON (((127.0426414435152 37.17618198138427, 127.0426360097502 37.17708336864973, 127.0437624894329 37.17708771138602, 127.0437679098158 37.17618632397956, 127.0426414435152 37.17618198138427)))	1	4	2	0	0	56.32979166666666
1733	다사594088	0	MULTIPOLYGON (((127.0426360097502 37.17708336864973, 127.0426305757434 37.17798475577703, 127.0437570688088 37.17798909865434, 127.0437624894329 37.17708771138602, 127.0426360097502 37.17708336864973)))	0	4	0	0	0	55.42087121212122
1734	다사594089	0	MULTIPOLYGON (((127.0426305757434 37.17798475577703, 127.0426251414947 37.17888614276618, 127.0437516479434 37.17889048578451, 127.0437570688088 37.17798909865434, 127.0426305757434 37.17798475577703)))	0	4	0	1	0	78.69822916666665
1735	다사594090	0	MULTIPOLYGON (((127.0426251414947 37.17888614276618, 127.0426197070042 37.17978752961719, 127.0437462268368 37.17979187277655, 127.0437516479434 37.17889048578451, 127.0426251414947 37.17888614276618)))	0	4	0	0	0	421.15844696969697
1736	다사594091	0	MULTIPOLYGON (((127.0426197070042 37.17978752961719, 127.0426142722718 37.18068891633008, 127.0437408054889 37.18069325963045, 127.0437462268368 37.17979187277655, 127.0426197070042 37.17978752961719)))	0	4	0	0	0	127.52328869047619
1737	다사594092	0	MULTIPOLYGON (((127.0426142722718 37.18068891633008, 127.0426088372975 37.18159030290482, 127.0437353838998 37.18159464634623, 127.0437408054889 37.18069325963045, 127.0426142722718 37.18068891633008)))	0	4	5	1	0	168.81656249999997
1738	다사594093	2	MULTIPOLYGON (((127.0426088372975 37.18159030290482, 127.0426034020813 37.18249168934141, 127.0437299620693 37.18249603292386, 127.0437353838998 37.18159464634623, 127.0426088372975 37.18159030290482)))	0	4	39	3	0	129.96958333333333
1739	다사594094	1	MULTIPOLYGON (((127.0426034020813 37.18249168934141, 127.0425979666232 37.18339307563986, 127.0437245399975 37.18339741936335, 127.0437299620693 37.18249603292386, 127.0426034020813 37.18249168934141)))	0	4	55	1	0	63.89458333333333
1740	다사594095	0	MULTIPOLYGON (((127.0425979666232 37.18339307563986, 127.0425925309232 37.18429446180016, 127.0437191176844 37.18429880566468, 127.0437245399975 37.18339741936335, 127.0425979666232 37.18339307563986)))	0	4	44	1	0	114.04916666666668
1741	다사594096	0	MULTIPOLYGON (((127.0425925309232 37.18429446180016, 127.0425870949813 37.18519584782231, 127.04371369513 37.18520019182788, 127.0437191176844 37.18429880566468, 127.0425925309232 37.18429446180016)))	0	4	5	1	0	60.17729166666666
1742	다사594097	1	MULTIPOLYGON (((127.0425870949813 37.18519584782231, 127.0425816587975 37.18609723370633, 127.0437082723342 37.18610157785294, 127.04371369513 37.18520019182788, 127.0425870949813 37.18519584782231)))	45	4	0	2	1	183.17181818181817
1743	다사594098	1	MULTIPOLYGON (((127.0425816587975 37.18609723370633, 127.0425762223717 37.18699861945218, 127.0437028492971 37.18700296373985, 127.0437082723342 37.18610157785294, 127.0425816587975 37.18609723370633)))	0	4	0	0	1	576.1189583333332
1744	다사594099	0	MULTIPOLYGON (((127.0425762223717 37.18699861945218, 127.0425707857039 37.18790000505989, 127.0436974260187 37.1879043494886, 127.0437028492971 37.18700296373985, 127.0425762223717 37.18699861945218)))	23	4	0	1	1	295.8144791666667
1745	다사594100	0	MULTIPOLYGON (((127.0425707857039 37.18790000505989, 127.0425653487942 37.18880139052944, 127.0436920024988 37.18880573509922, 127.0436974260187 37.1879043494886, 127.0425707857039 37.18790000505989)))	0	4	0	1	0	278.49392518939396
1746	다사594101	1	MULTIPOLYGON (((127.0425653487942 37.18880139052944, 127.0425599116425 37.18970277586084, 127.0436865787376 37.18970712057167, 127.0436920024988 37.18880573509922, 127.0425653487942 37.18880139052944)))	5	4	0	0	0	245.28338257575754
1747	다사594102	0	MULTIPOLYGON (((127.0425599116425 37.18970277586084, 127.0425544742488 37.19060416105408, 127.043681154735 37.19060850590598, 127.0436865787376 37.18970712057167, 127.0425599116425 37.18970277586084)))	0	4	1	0	0	0.8155208333333333
1748	다사594103	0	MULTIPOLYGON (((127.0425544742488 37.19060416105408, 127.0425490366131 37.19150554610917, 127.0436757304909 37.19150989110214, 127.043681154735 37.19060850590598, 127.0425544742488 37.19060416105408)))	0	4	0	0	0	1.5860119047619046
1749	다사594104	0	MULTIPOLYGON (((127.0425490366131 37.19150554610917, 127.0425435987353 37.19240693102609, 127.0436703060055 37.19241127616015, 127.0436757304909 37.19150989110214, 127.0425490366131 37.19150554610917)))	0	4	10	0	0	19.475020833333332
1750	다사594105	0	MULTIPOLYGON (((127.0425435987353 37.19240693102609, 127.0425381606156 37.19330831580488, 127.0436648812786 37.19331266107999, 127.0436703060055 37.19241127616015, 127.0425435987353 37.19240693102609)))	0	4	3	0	0	191.99395833333332
1751	다사594106	2	MULTIPOLYGON (((127.0425381606156 37.19330831580488, 127.0425327222538 37.19420970044549, 127.0436594563103 37.19421404586169, 127.0436648812786 37.19331266107999, 127.0425381606156 37.19330831580488)))	0	4	0	0	0	287.46250000000003
1752	다사594107	3	MULTIPOLYGON (((127.0425327222538 37.19420970044549, 127.04252728365 37.19511108494794, 127.0436540311005 37.19511543050522, 127.0436594563103 37.19421404586169, 127.0425327222538 37.19420970044549)))	0	4	0	1	0	113.84364583333333
1753	다사594108	0	MULTIPOLYGON (((127.04252728365 37.19511108494794, 127.0425218448041 37.19601246931224, 127.0436486056493 37.19601681501059, 127.0436540311005 37.19511543050522, 127.04252728365 37.19511108494794)))	0	4	30	0	0	43.13666666666666
1754	다사594109	0	MULTIPOLYGON (((127.0425218448041 37.19601246931224, 127.0425164057161 37.19691385353835, 127.0436431799565 37.1969181993778, 127.0436486056493 37.19601681501059, 127.0425218448041 37.19601246931224)))	0	4	0	0	0	19.198229166666664
1755	다사594110	0	MULTIPOLYGON (((127.0425164057161 37.19691385353835, 127.0425109663861 37.19781523762632, 127.0436377540223 37.19781958360685, 127.0436431799565 37.1969181993778, 127.0425164057161 37.19691385353835)))	0	2	0	0	0	8.4895
1756	다사595031	0	MULTIPOLYGON (((127.0440710665859 37.12570840879359, 127.0440656596945 37.12660980393361, 127.0451913911344 37.126614128089, 127.045196784677 37.1257127328085, 127.0440710665859 37.12570840879359)))	0	2	0	0	0	3.094375
1757	다사595032	0	MULTIPOLYGON (((127.0440656596945 37.12660980393361, 127.0440602525624 37.12751119893557, 127.0451859973518 37.12751552323144, 127.0451913911344 37.126614128089, 127.0440656596945 37.12660980393361)))	0	3	0	0	0	1.70375
1758	다사595033	0	MULTIPOLYGON (((127.0440602525624 37.12751119893557, 127.0440548451898 37.12841259379946, 127.0451806033291 37.12841691823583, 127.0451859973518 37.12751552323144, 127.0440602525624 37.12751119893557)))	0	2	2	0	0	3.2643333333333326
1759	다사595034	0	MULTIPOLYGON (((127.0440548451898 37.12841259379946, 127.0440494375765 37.12931398852528, 127.0451752090665 37.12931831310214, 127.0451806033291 37.12841691823583, 127.0440548451898 37.12841259379946)))	0	4	19	0	0	29.343497023809526
1760	다사595035	0	MULTIPOLYGON (((127.0440494375765 37.12931398852528, 127.0440440297226 37.13021538311303, 127.0451698145638 37.13021970783039, 127.0451752090665 37.12931831310214, 127.0440494375765 37.12931398852528)))	0	4	19	0	0	27.99068181818182
1761	다사595036	0	MULTIPOLYGON (((127.0440440297226 37.13021538311303, 127.044038621628 37.13111677756271, 127.045164419821 37.13112110242057, 127.0451698145638 37.13021970783039, 127.0440440297226 37.13021538311303)))	0	1	6	0	0	26.408749999999998
1762	다사595037	0	MULTIPOLYGON (((127.044038621628 37.13111677756271, 127.0440332132927 37.13201817187431, 127.0451590248382 37.13202249687267, 127.045164419821 37.13112110242057, 127.044038621628 37.13111677756271)))	0	0	0	0	0	0.0
1763	다사595038	0	MULTIPOLYGON (((127.0440332132927 37.13201817187431, 127.0440278047168 37.13291956604785, 127.0451536296152 37.13292389118671, 127.0451590248382 37.13202249687267, 127.0440332132927 37.13201817187431)))	0	1	0	0	0	1.4700000000000002
1764	다사595039	0	MULTIPOLYGON (((127.0440278047168 37.13291956604785, 127.0440223959002 37.13382096008331, 127.0451482341522 37.13382528536269, 127.0451536296152 37.13292389118671, 127.0440278047168 37.13291956604785)))	0	2	0	0	0	0.41237500000000005
1765	다사595040	0	MULTIPOLYGON (((127.0440223959002 37.13382096008331, 127.0440169868429 37.13472235398071, 127.0451428384491 37.13472667940059, 127.0451482341522 37.13382528536269, 127.0440223959002 37.13382096008331)))	0	2	0	0	0	0.345
1766	다사595041	0	MULTIPOLYGON (((127.0440169868429 37.13472235398071, 127.0440115775448 37.13562374774001, 127.0451374425058 37.13562807330041, 127.0451428384491 37.13472667940059, 127.0440169868429 37.13472235398071)))	0	0	0	0	0	0.0
1767	다사595042	0	MULTIPOLYGON (((127.0440115775448 37.13562374774001, 127.0440061680061 37.13652514136124, 127.0451320463225 37.13652946706217, 127.0451374425058 37.13562807330041, 127.0440115775448 37.13562374774001)))	0	4	0	0	0	0.29437500000000005
1768	다사595043	0	MULTIPOLYGON (((127.0440061680061 37.13652514136124, 127.0440007582266 37.13742653484439, 127.0451266498989 37.13743086068584, 127.0451320463225 37.13652946706217, 127.0440061680061 37.13652514136124)))	0	4	0	0	0	0.30444399350649354
1769	다사595044	0	MULTIPOLYGON (((127.0440007582266 37.13742653484439, 127.0439953482064 37.13832792818946, 127.0451212532353 37.13833225417143, 127.0451266498989 37.13743086068584, 127.0440007582266 37.13742653484439)))	0	1	0	0	0	1.5314285714285714
1770	다사595045	0	MULTIPOLYGON (((127.0439953482064 37.13832792818946, 127.0439899379454 37.13922932139645, 127.0451158563314 37.13923364751894, 127.0451212532353 37.13833225417143, 127.0439953482064 37.13832792818946)))	0	3	1	0	0	18.11882936507936
1771	다사595046	0	MULTIPOLYGON (((127.0439899379454 37.13922932139645, 127.0439845274436 37.14013071446536, 127.0451104591875 37.14013504072839, 127.0451158563314 37.13923364751894, 127.0439899379454 37.13922932139645)))	0	3	0	0	0	36.29238095238094
1772	다사595047	0	MULTIPOLYGON (((127.0439845274436 37.14013071446536, 127.0439791167011 37.14103210739619, 127.0451050618033 37.14103643379975, 127.0451104591875 37.14013504072839, 127.0439845274436 37.14013071446536)))	0	4	0	2	0	8.344824134199134
1773	다사595048	0	MULTIPOLYGON (((127.0439791167011 37.14103210739619, 127.0439737057178 37.14193350018892, 127.0450996641789 37.14193782673303, 127.0451050618033 37.14103643379975, 127.0439791167011 37.14103210739619)))	0	3	0	0	0	3.3580000000000005
1774	다사595049	0	MULTIPOLYGON (((127.0439737057178 37.14193350018892, 127.0439682944937 37.14283489284357, 127.0450942663143 37.14283921952821, 127.0450996641789 37.14193782673303, 127.0439737057178 37.14193350018892)))	1	4	0	0	0	61.95604356060605
1775	다사595050	0	MULTIPOLYGON (((127.0439682944937 37.14283489284357, 127.0439628830287 37.14373628536013, 127.0450888682095 37.14374061218532, 127.0450942663143 37.14283921952821, 127.0439682944937 37.14283489284357)))	26	4	1095	1	0	86.11499053030303
1776	다사595051	0	MULTIPOLYGON (((127.0439628830287 37.14373628536013, 127.043957471323 37.14463767773861, 127.0450834698645 37.14464200470435, 127.0450888682095 37.14374061218532, 127.0439628830287 37.14373628536013)))	25	4	0	0	0	67.79833333333333
1777	다사595052	0	MULTIPOLYGON (((127.043957471323 37.14463767773861, 127.0439520593764 37.14553906997899, 127.0450780712792 37.14554339708528, 127.0450834698645 37.14464200470435, 127.043957471323 37.14463767773861)))	44	4	33	0	0	25.790875
1778	다사595053	0	MULTIPOLYGON (((127.0439520593764 37.14553906997899, 127.0439466471889 37.14644046208127, 127.0450726724537 37.14644478932813, 127.0450780712792 37.14554339708528, 127.0439520593764 37.14553906997899)))	0	2	0	0	0	5.058035714285714
1779	다사595054	0	MULTIPOLYGON (((127.0439466471889 37.14644046208127, 127.0439412347607 37.14734185404547, 127.0450672733879 37.14734618143287, 127.0450726724537 37.14644478932813, 127.0439466471889 37.14644046208127)))	0	0	0	0	0	0.0
1780	다사595055	0	MULTIPOLYGON (((127.0439412347607 37.14734185404547, 127.0439358220915 37.14824324587158, 127.0450618740819 37.14824757339954, 127.0450672733879 37.14734618143287, 127.0439412347607 37.14734185404547)))	0	2	2	0	0	3.604285714285714
1781	다사595056	0	MULTIPOLYGON (((127.0439358220915 37.14824324587158, 127.0439304091815 37.14914463755959, 127.0450564745355 37.14914896522812, 127.0450618740819 37.14824757339954, 127.0439358220915 37.14824324587158)))	0	0	0	0	0	0.0
1782	다사595057	0	MULTIPOLYGON (((127.0439304091815 37.14914463755959, 127.0439249960305 37.1500460291095, 127.0450510747489 37.15005035691861, 127.0450564745355 37.14914896522812, 127.0439304091815 37.14914463755959)))	0	0	0	0	0	0.0
1783	다사595058	0	MULTIPOLYGON (((127.0439249960305 37.1500460291095, 127.0439195826387 37.15094742052132, 127.045045674722 37.15095174847099, 127.0450510747489 37.15005035691861, 127.0439249960305 37.1500460291095)))	0	0	0	0	0	0.0
1784	다사595059	0	MULTIPOLYGON (((127.0439195826387 37.15094742052132, 127.043914169006 37.15184881179504, 127.0450402744547 37.15185313988528, 127.045045674722 37.15095174847099, 127.0439195826387 37.15094742052132)))	0	0	0	0	0	0.0
1785	다사595060	0	MULTIPOLYGON (((127.043914169006 37.15184881179504, 127.0439087551323 37.15275020293065, 127.0450348739471 37.15275453116148, 127.0450402744547 37.15185313988528, 127.043914169006 37.15184881179504)))	0	0	0	0	0	0.0
1786	다사595061	0	MULTIPOLYGON (((127.0439087551323 37.15275020293065, 127.0439033410177 37.15365159392817, 127.0450294731992 37.15365592229956, 127.0450348739471 37.15275453116148, 127.0439087551323 37.15275020293065)))	0	0	0	0	0	0.0
1787	다사595062	0	MULTIPOLYGON (((127.0439033410177 37.15365159392817, 127.0438979266621 37.15455298478759, 127.0450240722109 37.15455731329958, 127.0450294731992 37.15365592229956, 127.0439033410177 37.15365159392817)))	0	0	0	0	0	0.0
1788	다사595063	0	MULTIPOLYGON (((127.0438979266621 37.15455298478759, 127.0438925120656 37.1554543755089, 127.0450186709822 37.15545870416147, 127.0450240722109 37.15455731329958, 127.0438979266621 37.15455298478759)))	0	0	0	0	0	0.0
1789	다사595064	0	MULTIPOLYGON (((127.0438925120656 37.1554543755089, 127.0438870972282 37.1563557660921, 127.0450132695132 37.15636009488527, 127.0450186709822 37.15545870416147, 127.0438925120656 37.1554543755089)))	0	3	4	0	0	191.4623611111111
1790	다사595065	0	MULTIPOLYGON (((127.0438870972282 37.1563557660921, 127.0438816821497 37.1572571565372, 127.0450078678038 37.15726148547095, 127.0450132695132 37.15636009488527, 127.0438870972282 37.1563557660921)))	0	4	8	1	1	136.4358630952381
1791	다사595066	0	MULTIPOLYGON (((127.0438816821497 37.1572571565372, 127.0438762668302 37.15815854684418, 127.045002465854 37.15816287591853, 127.0450078678038 37.15726148547095, 127.0438816821497 37.1572571565372)))	0	3	0	0	1	14.166666666666666
1792	다사595067	0	MULTIPOLYGON (((127.0438762668302 37.15815854684418, 127.0438708512698 37.15905993701308, 127.0449970636638 37.15906426622802, 127.045002465854 37.15816287591853, 127.0438762668302 37.15815854684418)))	0	4	0	0	0	0.8310937500000001
1793	다사595068	0	MULTIPOLYGON (((127.0438708512698 37.15905993701308, 127.0438654354683 37.15996132704385, 127.0449916612332 37.1599656563994, 127.0449970636638 37.15906426622802, 127.0438708512698 37.15905993701308)))	0	4	4	0	0	2.2051136363636363
1794	다사595069	0	MULTIPOLYGON (((127.0438654354683 37.15996132704385, 127.0438600194258 37.1608627169365, 127.0449862585621 37.16086704643268, 127.0449916612332 37.1599656563994, 127.0438654354683 37.15996132704385)))	0	3	0	0	0	5.189375000000001
1795	다사595070	0	MULTIPOLYGON (((127.0438600194258 37.1608627169365, 127.0438546031423 37.16176410669106, 127.0449808556506 37.16176843632784, 127.0449862585621 37.16086704643268, 127.0438600194258 37.1608627169365)))	0	2	0	0	0	6.869761904761906
1796	다사595071	0	MULTIPOLYGON (((127.0438546031423 37.16176410669106, 127.0438491866177 37.16266549630749, 127.0449754524987 37.16266982608488, 127.0449808556506 37.16176843632784, 127.0438546031423 37.16176410669106)))	0	1	0	0	0	2.605833333333334
1797	다사595072	0	MULTIPOLYGON (((127.0438491866177 37.16266549630749, 127.0438437698521 37.16356688578581, 127.0449700491063 37.16357121570383, 127.0449754524987 37.16266982608488, 127.0438491866177 37.16266549630749)))	0	1	0	0	0	0.4050000000000001
1798	다사595073	0	MULTIPOLYGON (((127.0438437698521 37.16356688578581, 127.0438383528454 37.16446827512601, 127.0449646454734 37.16447260518465, 127.0449700491063 37.16357121570383, 127.0438437698521 37.16356688578581)))	0	3	0	0	0	20.77691919191919
