gid	accident_cnt	geometry	traffic	bigcar_ratio	rushhour_itn	rushhour_freq	road_with	schoolzone_num	safetysign_num	bump_num	cctv_num	child_num	school_num	facility_num	signal_num	busstop_num	crosswalk_num	sidewalk_num	ill_park	foot_traf	car_num	node	park_yn	foot_traf_mean
다사608085	1	MULTIPOLYGON (((127.058422485585 37.1744390244324, 127.0584172396379 37.17534041391657, 127.0595436958797 37.17534460645925, 127.0595489284457 37.17444321683893, 127.058422485585 37.1744390244324)))	718.4408333333334	0.027290853268581054	96.69583333333334	88.86916666666669	0.5	0	0	0	1	7.0	0.0	0.0	0	0	0	2	0	4	68	2	0	320.97046401515155
다사608086	0	MULTIPOLYGON (((127.0584172396379 37.17534041391657, 127.0584119934573 37.17624180326268, 127.0595384630808 37.17624599594149, 127.0595436958797 37.17534460645925, 127.0584172396379 37.17534041391657)))	794.9375000000001	0.08564647722590289	91.4025	67.46125	0.5	0	0	0	1	0.0	0.0	0.0	0	0	0	0	0	4	38	1	0	170.51062500000003
다사608087	0	MULTIPOLYGON (((127.0584119934573 37.17624180326268, 127.0584067470432 37.17714319247068, 127.059533230049 37.17714738528564, 127.0595384630808 37.17624599594149, 127.0584119934573 37.17624180326268)))	23121.105000000003	0.16136255652624693	98.95	97.225	1.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	225.4196875
다사608088	0	MULTIPOLYGON (((127.0584067470432 37.17714319247068, 127.0584015003957 37.17804458154059, 127.0595279967844 37.17804877449169, 127.059533230049 37.17714738528564, 127.0584067470432 37.17714319247068)))	23121.105000000003	0.16136255652624693	98.95	97.225	1.0	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0	4	2	0	1	86.31260416666666
다사608101	1	MULTIPOLYGON (((127.0583385224082 37.18886123960784, 127.0583332727242 37.18976262688243, 127.0594599431446 37.18976682160378, 127.059465179438 37.18886543419298, 127.0583385224082 37.18886123960784)))	17626.315000000002	0.12633351569207968	44.165	20.86	0.75	0	0	0	0	0.0	0.0	0.0	4	0	2	8	0	4	0	1	0	217.60104166666665
다사608103	0	MULTIPOLYGON (((127.0583280228065 37.19066401401892, 127.0583227726552 37.19156540101729, 127.0594494698587 37.19156959601102, 127.0594547066182 37.19066820887645, 127.0583280228065 37.19066401401892)))	3438.095000000001	0.028424718694915564	68.85	42.84	0.5	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0	4	7	0	0	12.635833333333334
다사608104	0	MULTIPOLYGON (((127.0583227726552 37.19156540101729, 127.0583175222703 37.19246678787756, 127.0594442328662 37.19247098300749, 127.0594494698587 37.19156959601102, 127.0583227726552 37.19156540101729)))	3438.095000000001	0.028424718694915564	68.85	42.84	0.5	0	0	0	1	0.0	0.0	0.0	0	0	0	0	0	4	15	0	0	62.33302083333334
다사608105	0	MULTIPOLYGON (((127.0583175222703 37.19246678787756, 127.0583122716516 37.19336817459972, 127.0594389956405 37.19337236986586, 127.0594442328662 37.19247098300749, 127.0583175222703 37.19246678787756)))	3438.095000000001	0.028424718694915564	68.85	42.84	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	9	0	0	43.32681818181817
다사609040	0	MULTIPOLYGON (((127.0597841530617 37.13388054102473, 127.059778930964 37.13478193685769, 127.0609047858778 37.13478611258481, 127.0609099946211 37.1338847166162, 127.0597841530617 37.13388054102473)))	7110.7225	0.12557615387244944	42.01750000000001	26.83916666666667	0.6666666666666666	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	2	0	0	70.56531250000002
다사609042	0	MULTIPOLYGON (((127.059773708634 37.1356833325526, 127.0597684860715 37.1365847281095, 127.0608943676957 37.13658890410792, 127.0608995769027 37.13568750841537, 127.059773708634 37.1356833325526)))	2765.64	0.12635986597153578	23.36	8.705	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	0	0	0	7.616388888888888
다사609043	0	MULTIPOLYGON (((127.0597684860715 37.1365847281095, 127.0597632632766 37.13748612352835, 127.060889158257 37.13749029966242, 127.0608943676957 37.13658890410792, 127.0597684860715 37.1365847281095)))	2765.64	0.12635986597153578	23.36	8.705	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	0	0	0	38.46963888888889
다사609044	0	MULTIPOLYGON (((127.0597632632766 37.13748612352835, 127.0597580402493 37.13838751880915, 127.0608839485864 37.13839169507891, 127.060889158257 37.13749029966242, 127.0597632632766 37.13748612352835)))	2113.663333333333	0.12757708094020595	50.41833333333333	33.81333333333333	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	38.23973484848485
다사609046	0	MULTIPOLYGON (((127.0597528169896 37.13928891395194, 127.0597475934975 37.14019030895668, 127.0608735285498 37.14019448549777, 127.060878738684 37.13929309035736, 127.0597528169896 37.13928891395194)))	255.865	0.09862699442620533	94.76	77.485	0.25	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	2	13	0	0	5.503080357142858
다사609049	0	MULTIPOLYGON (((127.0597371458157 37.14199309855206, 127.0597319216262 37.14289449314267, 127.0608578967557 37.14289867009079, 127.0608631075856 37.1419972753645, 127.0597371458157 37.14199309855206)))	1443.4599999999996	0.19994117100890985	91.04	75.56	0.25	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	0	0	0	3.482708333333333
다사609056	0	MULTIPOLYGON (((127.0597005716061 37.14830285778748, 127.0596953457889 37.14920425141177, 127.0608214144529 37.14920842930972, 127.0608266269063 37.14830703554972, 127.0597005716061 37.14830285778748)))	8310.734999999999	0.1495332232721988	97.475	94.715	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	155.76642361111112
다사609057	0	MULTIPOLYGON (((127.0596953457889 37.14920425141177, 127.0596901197391 37.15010564489803, 127.0608162017676 37.15010982293168, 127.0608214144529 37.14920842930972, 127.0596953457889 37.14920425141177)))	12366.7775	0.15953972826492072	97.8525	95.12	0.875	0	1	0	0	0.0	0.0	0.0	1	0	0	0	0	4	0	1	0	353.5850000000001
다사609058	1	MULTIPOLYGON (((127.0596901197391 37.15010564489803, 127.0596848934567 37.15100703824623, 127.0608109888503 37.15101121641557, 127.0608162017676 37.15010982293168, 127.0596901197391 37.15010564489803)))	8330.275	0.121781748370953	97.01874999999998	88.5425	0.625	0	0	0	1	0.0	0.0	0.0	0	1	0	6	6	4	14	0	1	394.31979166666673
다사609059	0	MULTIPOLYGON (((127.0596848934567 37.15100703824623, 127.0596796669417 37.15190843145637, 127.060805775701 37.15191260976143, 127.0608109888503 37.15101121641557, 127.0596848934567 37.15100703824623)))	251.95166666666668	0.11902153392153593	97.48666666666666	92.14333333333332	0.3333333333333333	0	0	0	0	0.0	0.0	0.0	0	0	0	0	1	4	25	0	1	29.5770625
다사609060	0	MULTIPOLYGON (((127.0596796669417 37.15190843145637, 127.0596744401942 37.15280982452845, 127.0608005623197 37.15281400296923, 127.060805775701 37.15191260976143, 127.0596796669417 37.15190843145637)))	383.055	0.09181512918438907	96.56	91.23	0.5	0	0	0	1	7.0	0.0	0.0	0	0	0	0	0	4	48	0	0	19.75962121212121
다사609065	1	MULTIPOLYGON (((127.0596535308778 37.15641539543623, 127.0596483029671 37.15731678781803, 127.0607744919327 37.15732096693741, 127.0607797064742 37.15641957441989, 127.0596535308778 37.15641539543623)))	2045.72	0.08455698745870692	77.35000000000002	52.0425	0.5	0	0	0	1	0.0	0.0	0.0	0	0	2	3	29	4	16	0	0	61.494375
다사609067	0	MULTIPOLYGON (((127.0596430748238 37.15821818006175, 127.0596378464477 37.15911957216743, 127.0607640621535 37.15912375155829, 127.0607692771591 37.15822235931687, 127.0596430748238 37.15821818006175)))	5408.6399999999985	0.11518280108841394	87.49	64.965	0.75	0	0	0	0	0.0	0.0	5.0	0	0	0	0	0	4	63	0	0	275.7292708333333
다사609068	2	MULTIPOLYGON (((127.0596378464477 37.15911957216743, 127.059632617839 37.16002096413504, 127.0607588469158 37.16002514366163, 127.0607640621535 37.15912375155829, 127.0596378464477 37.15911957216743)))	4934.9591666666665	0.11350377059013746	85.1125	59.04833333333333	0.75	0	0	0	1	10.0	0.0	0.0	0	0	0	1	72	4	150	0	0	129.74770833333332
다사609072	0	MULTIPOLYGON (((127.0596169306167 37.16272513920944, 127.0596117010771 37.16362653062477, 127.0607379836438 37.16363071069435, 127.0607431998099 37.16272931914328, 127.0596169306167 37.16272513920944)))	1252.9050000000002	0.037167734027182105	94.96	76.61	0.25	0	0	0	0	24.0	0.0	0.0	0	0	0	0	0	4	90	0	0	57.99479166666667
다사609073	0	MULTIPOLYGON (((127.0596117010771 37.16362653062477, 127.0596064713048 37.16452792190204, 127.0607327672454 37.16453210210737, 127.0607379836438 37.16363071069435, 127.0596117010771 37.16362653062477)))	1327.1125000000004	0.02822021586843038	96.28	81.23750000000003	0.25	2	0	1	2	11.0	0.0	3.0	0	0	0	0	11	4	83	0	0	53.5365625
다사609078	0	MULTIPOLYGON (((127.059585549888 37.16813348563036, 127.0595803189519 37.16903487621725, 127.0607066817713 37.16903905710141, 127.0607118993305 37.16813766637875, 127.059585549888 37.16813348563036)))	3745.6	0.14820897877938954	37.78	16.439999999999998	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	1	117.47039772727274
다사609079	0	MULTIPOLYGON (((127.0595803189519 37.16903487621725, 127.0595750877829 37.16993626666607, 127.0607014639798 37.169940447686, 127.0607066817713 37.16903905710141, 127.0595803189519 37.16903487621725)))	1075.0974999999996	0.030510857967409023	88.6675	82.52333333333333	0.4166666666666667	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	20	1	0	84.58510416666667
다사609080	0	MULTIPOLYGON (((127.0595750877829 37.16993626666607, 127.0595698563811 37.17083765697681, 127.0606962459562 37.17084183813251, 127.0607014639798 37.169940447686, 127.0595750877829 37.16993626666607)))	2489.7537500000008	0.043111005727882484	93.19875	83.11125000000001	0.625	0	1	0	1	6.0	0.0	0.0	2	2	0	0	0	4	32	0	1	88.35461174242424
다사609081	0	MULTIPOLYGON (((127.0595698563811 37.17083765697681, 127.0595646247465 37.17173904714947, 127.0606910277003 37.17174322844095, 127.0606962459562 37.17084183813251, 127.0595698563811 37.17083765697681)))	1481.446428571429	0.05402613022017684	91.6457142857143	85.12642857142858	0.5357142857142857	0	0	0	1	11.0	0.0	0.0	0	0	0	0	0	4	94	2	0	41.49177083333333
다사609082	0	MULTIPOLYGON (((127.0595646247465 37.17173904714947, 127.0595593928791 37.17264043718403, 127.0606858092122 37.1726446186113, 127.0606910277003 37.17174322844095, 127.0595646247465 37.17173904714947)))	1833.0375	0.06355280317136988	87.02250000000002	79.4325	0.575	0	0	0	0	0.0	0.0	0.0	7	0	0	0	27	4	24	4	1	293.35496212121205
다사609083	2	MULTIPOLYGON (((127.0595593928791 37.17264043718403, 127.0595541607788 37.17354182708052, 127.0606805904919 37.17354600864358, 127.0606858092122 37.1726446186113, 127.0595593928791 37.17264043718403)))	4191.420999999999	0.04176722208406053	81.45700000000002	68.52199999999999	0.65	0	1	0	1	0.0	0.0	0.0	6	2	2	3	3	4	9	1	1	344.01958333333334
다사609084	0	MULTIPOLYGON (((127.0595541607788 37.17354182708052, 127.0595489284457 37.17444321683893, 127.0606753715392 37.17444739853778, 127.0606805904919 37.17354600864358, 127.0595541607788 37.17354182708052)))	4495.6325	0.0488193281873868	89.0725	77.4825	0.625	0	0	0	1	0.0	0.0	0.0	0	0	0	0	48	4	1	0	0	46.466572916666664
다사609085	1	MULTIPOLYGON (((127.0595489284457 37.17444321683893, 127.0595436958797 37.17534460645925, 127.0606701523544 37.17534878829388, 127.0606753715392 37.17444739853778, 127.0595489284457 37.17444321683893)))	15756.745	0.118890665924501	89.0775	78.2325	0.875	0	1	0	0	0.0	0.0	0.0	3	0	4	4	0	4	0	0	0	157.5978125
다사609086	1	MULTIPOLYGON (((127.0595436958797 37.17534460645925, 127.0595384630808 37.17624599594149, 127.0606649329372 37.17625017791192, 127.0606701523544 37.17534878829388, 127.0595436958797 37.17534460645925)))	23027.8175	0.1613164468170366	99.21	97.3	1.0	0	1	0	0	0.0	0.0	0.0	0	0	2	6	0	4	0	0	0	185.25406250000003
다사609087	0	MULTIPOLYGON (((127.0595384630808 37.17624599594149, 127.059533230049 37.17714738528564, 127.0606597132877 37.17715156739187, 127.0606649329372 37.17625017791192, 127.0595384630808 37.17624599594149)))	23121.105000000003	0.16136255652624693	98.95	97.225	1.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	67.40058333333333
다사609101	0	MULTIPOLYGON (((127.059465179438 37.18886543419298, 127.0594599431446 37.18976682160378, 127.0605866137981 37.18977100561152, 127.0605918367009 37.18886961806489, 127.059465179438 37.18886543419298)))	17626.315000000002	0.12633351569207968	44.165	20.86	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	283.666875
다사609105	1	MULTIPOLYGON (((127.0594442328662 37.19247098300749, 127.0594389956405 37.19337236986586, 127.0605657198625 37.193376554417, 127.0605709436952 37.19247516742279, 127.0594442328662 37.19247098300749)))	3438.095000000001	0.028424718694915564	68.85	42.84	0.5	0	0	0	0	0.0	0.0	0.0	0	2	0	2	0	4	11	0	0	54.61635416666665
다사609106	0	MULTIPOLYGON (((127.0594389956405 37.19337236986586, 127.0594337581818 37.1942737565861, 127.0605604957974 37.19427794127311, 127.0605657198625 37.193376554417, 127.0594389956405 37.19337236986586)))	5388.4	0.04259485728442804	65.31899999999999	42.799	0.6	0	2	0	1	0.0	0.0	0.0	3	0	0	0	3	4	3	0	0	20.451145833333328
다사609107	0	MULTIPOLYGON (((127.0594337581818 37.1942737565861, 127.0594285204899 37.19517514316824, 127.0605552714998 37.19517932799111, 127.0605604957974 37.19427794127311, 127.0594337581818 37.1942737565861)))	5238.07	0.04129427047698755	52.8075	33.565	0.625	0	0	0	0	0.0	0.0	0.0	0	0	0	0	1	4	7	0	0	7.352916666666666
다사609108	0	MULTIPOLYGON (((127.0594285204899 37.19517514316824, 127.0594232825649 37.19607652961225, 127.0605500469696 37.196080714571, 127.0605552714998 37.19517932799111, 127.0594285204899 37.19517514316824)))	9617.67	0.07625947207265459	16.314999999999998	5.765	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	1	0	0	0.8846875000000001
다사609109	0	MULTIPOLYGON (((127.0594232825649 37.19607652961225, 127.0594180444068 37.19697791591816, 127.0605448222069 37.19698210101276, 127.0605500469696 37.196080714571, 127.0594232825649 37.19607652961225)))	9617.67	0.07625947207265459	16.314999999999998	5.765	0.75	1	0	0	0	0.0	1.0	0.0	0	0	0	0	0	4	2	0	0	7.110880681818181
다사609110	0	MULTIPOLYGON (((127.0594180444068 37.19697791591816, 127.0594128060156 37.19787930208594, 127.0605395972117 37.19788348731643, 127.0605448222069 37.19698210101276, 127.0594180444068 37.19697791591816)))	9617.67	0.07625947207265459	16.314999999999998	5.765	0.75	1	0	0	0	0.0	1.0	16.0	0	0	0	0	0	4	6	0	0	30.219479166666666
다사609111	0	MULTIPOLYGON (((127.0594128060156 37.19787930208594, 127.0594075673912 37.19878068811563, 127.0605343719839 37.19878487348198, 127.0605395972117 37.19788348731643, 127.0594128060156 37.19787930208594)))	9617.67	0.07625947207265459	16.314999999999998	5.765	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	4	0	0	28.71739583333333
다사610040	1	MULTIPOLYGON (((127.0609099946211 37.1338847166162, 127.0609047858778 37.13478611258481, 127.0620306410233 37.13479027761953, 127.0620358364123 37.13388888151562, 127.0609099946211 37.1338847166162)))	8079.794999999997	0.13609730853326918	44.935	25.15125	0.8125	0	0	0	0	0.0	0.0	0.0	0	0	0	7	0	4	3	0	0	65.01220833333333
다사610041	0	MULTIPOLYGON (((127.0609047858778 37.13478611258481, 127.0608995769027 37.13568750841537, 127.0620254454032 37.1356916735854, 127.0620306410233 37.13479027761953, 127.0609047858778 37.13478611258481)))	4052.251000000001	0.13668228051598788	51.735	38.413000000000004	0.7	0	0	0	1	0.0	0.0	0.0	0	0	0	0	22	4	0	0	0	34.02194128787878
다사610042	0	MULTIPOLYGON (((127.0608995769027 37.13568750841537, 127.0608943676957 37.13658890410792, 127.0620202495518 37.13659306941324, 127.0620254454032 37.1356916735854, 127.0608995769027 37.13568750841537)))	4799.210000000001	0.15274226201498076	14.335	4.6549999999999985	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	24	4	0	0	0	8.725777777777777
다사610044	0	MULTIPOLYGON (((127.060889158257 37.13749029966242, 127.0608839485864 37.13839169507891, 127.0620098571554 37.13839586065487, 127.0620150534692 37.13749446510307, 127.060889158257 37.13749029966242)))	3401.835	0.1570597634016802	29.285	6.735	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	0	0	0	4.6275462962962965
다사610045	0	MULTIPOLYGON (((127.0608839485864 37.13839169507891, 127.060878738684 37.13929309035736, 127.0620046606103 37.13929725606864, 127.0620098571554 37.13839586065487, 127.0608839485864 37.13839169507891)))	3401.835	0.1570597634016802	29.285	6.735	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	1	0	0	12.830694444444443
다사610046	0	MULTIPOLYGON (((127.060878738684 37.13929309035736, 127.0608735285498 37.14019448549777, 127.0619994638339 37.14019865134437, 127.0620046606103 37.13929725606864, 127.060878738684 37.13929309035736)))	2400.3233333333333	0.12666542532825215	54.78666666666666	34.58166666666667	0.4166666666666667	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	0	1	0	30.838124999999994
다사610047	0	MULTIPOLYGON (((127.0608735285498 37.14019448549777, 127.0608683181836 37.14109588050014, 127.0619942668263 37.14110004648207, 127.0619994638339 37.14019865134437, 127.0608735285498 37.14019448549777)))	3543.2699999999995	0.12430951815687095	40.315	19.525	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	6.8134375
다사610048	0	MULTIPOLYGON (((127.0608683181836 37.14109588050014, 127.0608631075856 37.1419972753645, 127.0619890695874 37.14200144148174, 127.0619942668263 37.14110004648207, 127.0608683181836 37.14109588050014)))	3543.2699999999995	0.12430951815687095	40.315	19.525	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	2.804395833333334
다사610049	0	MULTIPOLYGON (((127.0608631075856 37.1419972753645, 127.0608578967557 37.14289867009079, 127.0619838721172 37.14290283634337, 127.0619890695874 37.14200144148174, 127.0608631075856 37.1419972753645)))	2493.365	0.1621253445828904	65.6775	47.5425	0.375	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	12.864791666666667
다사610050	0	MULTIPOLYGON (((127.0608578967557 37.14289867009079, 127.060852685694 37.14380006467905, 127.0619786744158 37.14380423106697, 127.0619838721172 37.14290283634337, 127.0608578967557 37.14289867009079)))	2992.7833333333333	0.1526890117921493	63.39166666666666	42.915	0.4166666666666667	0	0	0	1	0.0	0.0	0.0	0	0	0	0	0	4	3	1	0	14.142812499999998
다사610051	0	MULTIPOLYGON (((127.060852685694 37.14380006467905, 127.0608474744003 37.14470145912927, 127.061973476483 37.14470562565253, 127.0619786744158 37.14380423106697, 127.060852685694 37.14380006467905)))	2764.206666666667	0.11407668065631665	63.09	46.11166666666666	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	53.73549107142857
다사610052	0	MULTIPOLYGON (((127.0608474744003 37.14470145912927, 127.0608422628747 37.14560285344145, 127.0619682783189 37.14560702010004, 127.061973476483 37.14470562565253, 127.0608474744003 37.14470145912927)))	4045.24	0.12687305291747966	31.335	10.735	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	46.19795833333333
다사610053	0	MULTIPOLYGON (((127.0608422628747 37.14560285344145, 127.0608370511172 37.14650424761557, 127.0619630799234 37.14650841440952, 127.0619682783189 37.14560702010004, 127.0608422628747 37.14560285344145)))	4045.24	0.12687305291747966	31.335	10.735	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	4	0	0	2.3823099747474754
다사610054	0	MULTIPOLYGON (((127.0608370511172 37.14650424761557, 127.0608318391277 37.14740564165167, 127.0619578812966 37.14740980858097, 127.0619630799234 37.14650841440952, 127.0608370511172 37.14650424761557)))	4045.24	0.12687305291747966	31.335	10.735	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	1.1006502525252526
다사610055	0	MULTIPOLYGON (((127.0608318391277 37.14740564165167, 127.0608266269063 37.14830703554972, 127.0619526824385 37.14831120261436, 127.0619578812966 37.14740980858097, 127.0608318391277 37.14740564165167)))	3485.38	0.11217798281854653	52.24	29.095	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	0	0	0	29.425486111111113
다사610056	0	MULTIPOLYGON (((127.0608266269063 37.14830703554972, 127.0608214144529 37.14920842930972, 127.061947483349 37.14921259650971, 127.0619526824385 37.14831120261436, 127.0608266269063 37.14830703554972)))	3485.38	0.11217798281854653	52.24	29.095	0.5	0	1	0	0	0.0	0.0	0.0	0	0	0	0	1	4	0	0	0	138.08725
다사610057	5	MULTIPOLYGON (((127.0608214144529 37.14920842930972, 127.0608162017676 37.15010982293168, 127.0619422840281 37.15011399026703, 127.061947483349 37.14921259650971, 127.0608214144529 37.14920842930972)))	7297.822333333333	0.13107919561962555	88.68900000000002	79.7666666666667	0.6333333333333333	0	2	0	0	0.0	0.0	0.0	7	2	3	7	3	4	0	1	0	752.5678125000002
다사610058	1	MULTIPOLYGON (((127.0608162017676 37.15010982293168, 127.0608109888503 37.15101121641557, 127.0619370844759 37.15101538388628, 127.0619422840281 37.15011399026703, 127.0608162017676 37.15010982293168)))	5448.3049999999985	0.14093047112410112	73.89500000000002	42.84	0.75	0	1	0	0	0.0	0.0	0.0	2	1	1	5	0	4	51	0	0	284.0371875
다사610059	1	MULTIPOLYGON (((127.0608109888503 37.15101121641557, 127.060805775701 37.15191260976143, 127.0619318846922 37.1519167773675, 127.0619370844759 37.15101538388628, 127.0608109888503 37.15101121641557)))	3726.6216666666655	0.13228146019947928	78.21833333333333	54.61944444444444	0.6111111111111109	0	0	0	2	8.0	0.0	1.0	0	0	0	3	0	4	92	0	0	46.08027083333333
다사610062	0	MULTIPOLYGON (((127.0607953487063 37.15371539603898, 127.060790134861 37.15461678897066, 127.0619162839527 37.15462095698284, 127.0619214844306 37.15371956391579, 127.0607953487063 37.15371539603898)))	958.5650000000003	0.011046546632880051	95.04	68.17	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	37.852270833333336
다사610065	2	MULTIPOLYGON (((127.0607797064742 37.15641957441989, 127.0607744919327 37.15732096693741, 127.0619006811303 37.15732513535573, 127.0619058823026 37.15642374270282, 127.0607797064742 37.15641957441989)))	2085.965	0.09115132049886816	73.80000000000003	44.91	0.5	0	0	0	1	0.0	0.0	0.0	0	0	2	4	61	4	36	0	0	89.55489583333332
다사610067	0	MULTIPOLYGON (((127.0607692771591 37.15822235931687, 127.0607640621535 37.15912375155829, 127.0618902780913 37.15912792024736, 127.0618954797265 37.15822652787057, 127.0607692771591 37.15822235931687)))	5408.6399999999985	0.11518280108841394	87.49	64.965	0.75	0	0	0	1	0.0	0.0	0.0	0	0	0	0	18	4	21	0	1	93.53885416666664
다사610068	1	MULTIPOLYGON (((127.0607640621535 37.15912375155829, 127.0607588469158 37.16002514366163, 127.0618850762246 37.1600293124861, 127.0618902780913 37.15912792024736, 127.0607640621535 37.15912375155829)))	5171.799583333333	0.1143432858392757	86.30125	62.00666666666667	0.75	1	0	0	1	0.0	1.0	0.0	0	0	0	0	103	4	115	0	1	21.63489583333333
다사610071	1	MULTIPOLYGON (((127.060748415744 37.16182792745413, 127.0607431998099 37.16272931914328, 127.0618694692354 37.16273348837395, 127.0618746717966 37.16183209654939, 127.060748415744 37.16182792745413)))	1252.9050000000002	0.037167734027182105	94.96	76.61	0.25	0	0	0	1	36.0	0.0	0.0	0	0	0	4	1	4	27	0	0	116.35326136363636
다사610072	0	MULTIPOLYGON (((127.0607431998099 37.16272931914328, 127.0607379836438 37.16363071069435, 127.0618642664426 37.16363488006043, 127.0618694692354 37.16273348837395, 127.0607431998099 37.16272931914328)))	1252.9050000000002	0.037167734027182105	94.96	76.61	0.25	1	0	0	0	48.0	0.0	8.0	0	0	0	0	2	4	431	0	0	74.25885416666667
다사610073	1	MULTIPOLYGON (((127.0607379836438 37.16363071069435, 127.0607327672454 37.16453210210737, 127.0618590634182 37.16453627160885, 127.0618642664426 37.16363488006043, 127.0607379836438 37.16363071069435)))	1294.0700000000004	0.02542649245248808	97.3725	86.9525	0.25	2	0	0	1	16.0	1.0	0.0	0	0	0	5	6	4	77	1	0	156.64458333333334
다사610078	0	MULTIPOLYGON (((127.0607118993305 37.16813766637875, 127.0607066817713 37.16903905710141, 127.0618330448229 37.16904322727997, 127.0618382490051 37.1681418364219, 127.0607118993305 37.16813766637875)))	8314.630000000001	0.07796008880134027	53.90000000000001	39.445	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	1	225.9729166666667
다사610079	1	MULTIPOLYGON (((127.0607066817713 37.16903905710141, 127.0607014639798 37.169940447686, 127.061827840409 37.16994461799999, 127.0618330448229 37.16904322727997, 127.0607066817713 37.16903905710141)))	4811.161999999998	0.07260686789557483	73.26400000000002	48.748000000000005	0.7	0	4	0	0	0.0	0.0	0.0	9	2	5	4	86	4	0	1	0	383.99239583333326
다사610080	5	MULTIPOLYGON (((127.0607014639798 37.169940447686, 127.0606962459562 37.17084183813251, 127.0618226357635 37.17084600858192, 127.061827840409 37.16994461799999, 127.0607014639798 37.169940447686)))	5778.111428571428	0.08790431318642024	67.16142857142857	37.79642857142857	0.7142857142857143	0	3	0	0	0.0	0.0	0.0	8	0	5	6	329	4	0	1	1	390.3914583333333
다사610081	0	MULTIPOLYGON (((127.0606962459562 37.17084183813251, 127.0606910277003 37.17174322844095, 127.0618174308864 37.1717473990258, 127.0618226357635 37.17084600858192, 127.0606962459562 37.17084183813251)))	2770.115	0.045150500923398715	78.94	53.07833333333333	0.5833333333333334	0	0	0	1	0.0	0.0	0.0	0	0	0	0	5	4	71	1	0	202.30385416666667
다사610082	0	MULTIPOLYGON (((127.0606910277003 37.17174322844095, 127.0606858092122 37.1726446186113, 127.0618122257776 37.17264878933158, 127.0618174308864 37.1717473990258, 127.0606910277003 37.17174322844095)))	445.3025	0.04654829864410784	90.67499999999998	69.96375	0.625	0	0	0	0	0.0	0.0	0.0	0	0	0	0	30	4	16	1	0	173.98930871212121
다사610084	0	MULTIPOLYGON (((127.0606805904919 37.17354600864358, 127.0606753715392 37.17444739853778, 127.0618018148651 37.17445156952893, 127.0618070204372 37.1735501794993, 127.0606805904919 37.17354600864358)))	21690.815	0.16810128849660755	97.195	95.06	1.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	64.01947916666667
다사610085	2	MULTIPOLYGON (((127.0606753715392 37.17444739853778, 127.0606701523544 37.17534878829388, 127.0617966090613 37.17535295942049, 127.0618018148651 37.17445156952893, 127.0606753715392 37.17444739853778)))	16980.676	0.13116961183614778	93.148	83.96400000000001	0.9	0	1	0	0	0.0	0.0	0.0	4	0	4	8	0	4	0	1	0	70.80364583333333
다사610086	0	MULTIPOLYGON (((127.0606701523544 37.17534878829388, 127.0606649329372 37.17625017791192, 127.0617914030259 37.17625434917397, 127.0617966090613 37.17535295942049, 127.0606701523544 37.17534878829388)))	16479.9075	0.1215289615942751	95.6225	84.2575	0.875	0	1	0	0	0.0	0.0	0.0	2	0	0	0	1	4	0	0	0	76.02498106060605
